2024-01-10 14:17:02.121|INFO |monitor-mailservice|8788||c.a.d.c.l.LoggerFactory  |?   |using logger: com.alibaba.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2024-01-10 14:21:16.601|INFO |monitor-mailservice|8788||c.a.d.r.s.AbstractRegistryFactory|64  | [DUBBO] Close all registries [zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-mailservice-provider&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=8788&timestamp=1704867426947], dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.601|INFO |monitor-mailservice|8788||c.a.d.r.z.ZookeeperRegistry|451 | [DUBBO] Destroy registry:zookeeper://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-mailservice-provider&dubbo=2.6.2&interface=com.alibaba.dubbo.registry.RegistryService&pid=8788&timestamp=1704867426947, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.601|INFO |monitor-mailservice|8788||c.a.d.r.z.ZookeeperRegistry|284 | [DUBBO] Unregister: dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.602|INFO |monitor-mailservice|8788||o.s.s.c.ThreadPoolTaskExecutor|208 |Shutting down ExecutorService 'applicationTaskExecutor'
2024-01-10 14:21:16.602|INFO |monitor-mailservice|8788||c.a.d.c.s.b.f.a.ReferenceAnnotationBeanPostProcessor|251 |class com.alibaba.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessor was destroying!
2024-01-10 14:21:16.618|INFO |monitor-mailservice|8788||c.a.d.r.z.ZookeeperRegistry|460 | [DUBBO] Destroy unregister url dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.619|INFO |monitor-mailservice|8788||c.a.d.r.z.ZookeeperRegistry|317 | [DUBBO] Unsubscribe: provider://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.619|INFO |monitor-mailservice|8788||c.a.d.r.z.ZookeeperRegistry|476 | [DUBBO] Destroy unsubscribe url provider://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.621|INFO |monitor-mailservice|8788||o.a.c.f.i.CuratorFrameworkImpl|821 |backgroundOperationsLoop exiting
2024-01-10 14:21:16.624|WARN |monitor-mailservice|8788||c.a.d.r.t.AbstractServer |205 | [DUBBO] All clients has discontected from /10.85.1.10:20882. You can graceful shutdown now., dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.625|INFO |monitor-mailservice|8788||c.a.d.r.p.d.DubboProtocol|127 | [DUBBO] disconnected from /10.85.1.10:31836,url:dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&channel.readonly.sent=true&codec=dubbo&dubbo=2.6.2&generic=false&heartbeat=60000&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.628|INFO |monitor-mailservice|8788||o.a.z.ZooKeeper          |684 |Session: 0x1005b1755ff0002 closed
2024-01-10 14:21:16.628|INFO |monitor-mailservice|8788||o.a.z.ClientCnxn         |519 |EventThread shut down for session: 0x1005b1755ff0002
2024-01-10 14:21:16.636|INFO |monitor-mailservice|8788||c.a.d.r.p.d.DubboProtocol|424 | [DUBBO] Close dubbo server: /10.85.1.10:20882, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.638|INFO |monitor-mailservice|8788||c.a.d.r.t.AbstractServer |145 | [DUBBO] Close NettyServer bind /0.0.0.0:20882, export /10.85.1.10:20882, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.643|INFO |monitor-mailservice|8788||c.a.d.r.p.d.DubboProtocol|76  | [DUBBO] Unexport service: dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 14:21:16.643|INFO |monitor-mailservice|8788||c.a.d.r.p.i.InjvmProtocol|76  | [DUBBO] Unexport service: injvm://127.0.0.1/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:34.103|INFO |monitor-mailservice|1652||c.a.d.c.l.LoggerFactory  |?   |using logger: com.alibaba.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2024-01-10 16:42:34.126|INFO |monitor-mailservice|1652||c.a.b.d.c.e.WelcomeLogoApplicationListener|53  |

 :: Dubbo Spring Boot (v0.2.0) : https://github.com/apache/incubator-dubbo-spring-boot-project
 :: Dubbo (v2.6.2) : https://github.com/apache/incubator-dubbo
 :: Google group : dev@dubbo.incubator.apache.org

2024-01-10 16:42:34.130|INFO |monitor-mailservice|1652||c.a.b.d.c.e.OverrideDubboConfigApplicationListener|68  |Dubbo Config was overridden by externalized configuration {dubbo.application.name=monitor-mailservice-provider, dubbo.protocol.name=dubbo, dubbo.protocol.port=20882, dubbo.registry.address=zookeeper://127.0.0.1:2181, dubbo.registry.protocal=zookeeper, dubbo.scan=com.zr.mailmonitor.service.impl}
2024-01-10 16:42:34.273|INFO |monitor-mailservice|1652||c.z.m.MailMainApplication|50  |Starting MailMainApplication on American-DESKTOP with PID 1652 (started by Kane in C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem)
2024-01-10 16:42:34.274|INFO |monitor-mailservice|1652||c.z.m.MailMainApplication|675 |No active profile set, falling back to default profiles: default
2024-01-10 16:42:34.811|INFO |monitor-mailservice|1652||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.ApplicationConfig#0, class : com.alibaba.dubbo.config.ApplicationConfig] has been registered.
2024-01-10 16:42:34.813|INFO |monitor-mailservice|1652||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] has been registered.
2024-01-10 16:42:34.813|INFO |monitor-mailservice|1652||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.RegistryConfig#0, class : com.alibaba.dubbo.config.RegistryConfig] has been registered.
2024-01-10 16:42:34.814|INFO |monitor-mailservice|1652||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.RegistryConfig#0] has been registered.
2024-01-10 16:42:34.814|INFO |monitor-mailservice|1652||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|121 |The dubbo config bean definition [name : com.alibaba.dubbo.config.ProtocolConfig#0, class : com.alibaba.dubbo.config.ProtocolConfig] has been registered.
2024-01-10 16:42:34.814|INFO |monitor-mailservice|1652||c.a.d.c.s.c.a.DubboConfigBindingRegistrar|145 |The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.ProtocolConfig#0] has been registered.
2024-01-10 16:42:35.091|INFO |monitor-mailservice|1652||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|190 | [DUBBO] BeanNameGenerator bean can't be found in BeanFactory with name [org.springframework.context.annotation.internalConfigurationBeanNameGenerator], dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:35.092|INFO |monitor-mailservice|1652||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|192 | [DUBBO] BeanNameGenerator will be a instance of org.springframework.context.annotation.AnnotationBeanNameGenerator , it maybe a potential problem on bean name generation., dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:35.110|WARN |monitor-mailservice|1652||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|265 | [DUBBO] The BeanDefinition[Root bean: class [com.alibaba.dubbo.config.spring.ServiceBean]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null] of ServiceBean has been registered with name : ServiceBean:mailServiceImpl:com.zr.mailmonitor.service.MailService, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:35.111|INFO |monitor-mailservice|1652||c.a.d.c.s.b.f.a.ServiceAnnotationBeanPostProcessor|147 | [DUBBO] 1 annotated Dubbo's @Service Components { [Bean definition with name 'mailServiceImpl': Generic bean: class [com.zr.mailmonitor.service.impl.MailServiceImpl]; scope=; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem\monitor-mailservice-provider\target\classes\com\zr\mailmonitor\service\impl\MailServiceImpl.class]] } were scanned under package[com.zr.mailmonitor], dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:35.288|INFO |monitor-mailservice|1652||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'com.alibaba.boot.dubbo.autoconfigure.DubboAutoConfiguration' of type [com.alibaba.boot.dubbo.autoconfigure.DubboAutoConfiguration$$EnhancerBySpringCGLIB$$3ec5bff6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 16:42:35.302|INFO |monitor-mailservice|1652||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 16:42:35.304|INFO |monitor-mailservice|1652||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 16:42:35.305|INFO |monitor-mailservice|1652||o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker|330 |Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-01-10 16:42:35.733|INFO |monitor-mailservice|1652||o.s.b.w.e.t.TomcatWebServer|90  |Tomcat initialized with port(s): 9004 (http)
2024-01-10 16:42:35.750|INFO |monitor-mailservice|1652||o.a.c.h.Http11NioProtocol|173 |Initializing ProtocolHandler ["http-nio-9004"]
2024-01-10 16:42:35.759|INFO |monitor-mailservice|1652||o.a.c.c.StandardService  |173 |Starting service [Tomcat]
2024-01-10 16:42:35.759|INFO |monitor-mailservice|1652||o.a.c.c.StandardEngine   |173 |Starting Servlet Engine: Apache Tomcat/9.0.13
2024-01-10 16:42:35.762|INFO |monitor-mailservice|1652||o.a.c.c.AprLifecycleListener|173 |Loaded APR based Apache Tomcat Native library [1.2.33] using APR version [1.7.0].
2024-01-10 16:42:35.762|INFO |monitor-mailservice|1652||o.a.c.c.AprLifecycleListener|173 |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2024-01-10 16:42:35.762|INFO |monitor-mailservice|1652||o.a.c.c.AprLifecycleListener|173 |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2024-01-10 16:42:35.765|INFO |monitor-mailservice|1652||o.a.c.c.AprLifecycleListener|173 |OpenSSL successfully initialized [OpenSSL 1.1.1o  3 May 2022]
2024-01-10 16:42:35.861|INFO |monitor-mailservice|1652||o.a.c.c.C.[.[.[/]        |173 |Initializing Spring embedded WebApplicationContext
2024-01-10 16:42:35.861|INFO |monitor-mailservice|1652||o.s.w.c.ContextLoader    |296 |Root WebApplicationContext: initialization completed in 1467 ms
2024-01-10 16:42:35.965|INFO |monitor-mailservice|1652||c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor|85  |The properties of bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] have been binding by prefix of configuration properties : dubbo.application
2024-01-10 16:42:35.973|INFO |monitor-mailservice|1652||c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor|85  |The properties of bean [name : com.alibaba.dubbo.config.RegistryConfig#0] have been binding by prefix of configuration properties : dubbo.registry
2024-01-10 16:42:35.979|INFO |monitor-mailservice|1652||c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor|85  |The properties of bean [name : com.alibaba.dubbo.config.ProtocolConfig#0] have been binding by prefix of configuration properties : dubbo.protocol
2024-01-10 16:42:36.272|INFO |monitor-mailservice|1652||o.s.s.c.ThreadPoolTaskExecutor|171 |Initializing ExecutorService 'applicationTaskExecutor'
2024-01-10 16:42:37.684|INFO |monitor-mailservice|1652||c.a.d.c.AbstractConfig   |121 | [DUBBO] The service ready on spring started. service: com.zr.mailmonitor.service.MailService, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:37.776|INFO |monitor-mailservice|1652||c.a.d.c.AbstractConfig   |532 | [DUBBO] Export dubbo service com.zr.mailmonitor.service.MailService to local registry, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:37.777|INFO |monitor-mailservice|1652||c.a.d.c.AbstractConfig   |491 | [DUBBO] Export dubbo service com.zr.mailmonitor.service.MailService to url dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:37.777|INFO |monitor-mailservice|1652||c.a.d.c.AbstractConfig   |501 | [DUBBO] Register dubbo service com.zr.mailmonitor.service.MailService url dubbo://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&bind.ip=10.85.1.10&bind.port=20882&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=1652&side=provider&timestamp=1704876157697 to registry registry://127.0.0.1:2181/com.alibaba.dubbo.registry.RegistryService?application=monitor-mailservice-provider&dubbo=2.6.2&pid=1652&registry=zookeeper&timestamp=1704876157689, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:37.884|INFO |monitor-mailservice|1652||c.a.d.r.t.AbstractServer |65  | [DUBBO] Start NettyServer bind /0.0.0.0:20882, export /10.85.1.10:20882, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:37.924|INFO |monitor-mailservice|1652||c.a.d.r.z.ZookeeperRegistry|200 | [DUBBO] Load registry store file C:\Users\Kane\.dubbo\dubbo-registry-monitor-mailservice-provider-127.0.0.1:2181.cache, data: {com.zr.mailmonitor.service.MailService=empty://10.85.1.10:20882/com.zr.mailmonitor.service.MailService?anyhost=true&application=monitor-mailservice-provider&category=configurators&check=false&dubbo=2.6.2&generic=false&interface=com.zr.mailmonitor.service.MailService&methods=sendWarningMail&pid=8788&side=provider&timestamp=1704867426959}, dubbo version: 2.6.2, current host: 10.85.1.10
2024-01-10 16:42:38.004|INFO |monitor-mailservice|1652||o.a.c.f.i.CuratorFrameworkImpl|235 |Starting
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:zookeeper.version=3.4.8--1, built on 02/06/2016 03:18 GMT
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:host.name=American-DESKTOP
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:java.version=1.8.0_192
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:java.vendor=Oracle Corporation
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:java.home=C:\Program Files\Java\jdk1.8.0_192\jre
2024-01-10 16:42:38.009|INFO |monitor-mailservice|1652||o.a.z.ZooKeeper          |100 |Client environment:java.class.path=C:\Program Files\Java\jdk1.8.0_192\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\deploy.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\access-bridge-64.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\cldrdata.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\dnsns.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\jaccess.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\jfxrt.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\localedata.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\nashorn.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\sunec.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\sunjce_provider.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\sunmscapi.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\sunpkcs11.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\ext\zipfs.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\javaws.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\jfxswt.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\management-agent.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\plugin.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_192\jre\lib\rt.jar;C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem\monitor-mailservice-provider\target\classes;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot-starter-mail\2.1.1.RELEASE\spring-boot-starter-mail-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot-starter\2.1.1.RELEASE\spring-boot-starter-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot\2.1.1.RELEASE\spring-boot-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot-autoconfigure\2.1.1.RELEASE\spring-boot-autoconfigure-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot-starter-logging\2.1.1.RELEASE\spring-boot-starter-logging-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\ch\qos\logback\logback-classic\1.2.3\logback-classic-1.2.3.jar;C:\Users\Kane\.m2\repository\ch\qos\logback\logback-core\1.2.3\logback-core-1.2.3.jar;C:\Users\Kane\.m2\repository\org\apache\logging\log4j\log4j-to-slf4j\2.11.1\log4j-to-slf4j-2.11.1.jar;C:\Users\Kane\.m2\repository\org\apache\logging\log4j\log4j-api\2.11.1\log4j-api-2.11.1.jar;C:\Users\Kane\.m2\repository\org\slf4j\jul-to-slf4j\1.7.25\jul-to-slf4j-1.7.25.jar;C:\Users\Kane\.m2\repository\javax\annotation\javax.annotation-api\1.3.2\javax.annotation-api-1.3.2.jar;C:\Users\Kane\.m2\repository\org\yaml\snakeyaml\1.23\snakeyaml-1.23.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-context-support\5.1.3.RELEASE\spring-context-support-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-beans\5.1.3.RELEASE\spring-beans-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-context\5.1.3.RELEASE\spring-context-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\com\sun\mail\javax.mail\1.6.2\javax.mail-1.6.2.jar;C:\Users\Kane\.m2\repository\javax\activation\activation\1.1\activation-1.1.jar;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot-starter-web\2.1.1.RELEASE\spring-boot-starter-web-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot-starter-json\2.1.1.RELEASE\spring-boot-starter-json-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\com\fasterxml\jackson\core\jackson-databind\2.9.7\jackson-databind-2.9.7.jar;C:\Users\Kane\.m2\repository\com\fasterxml\jackson\core\jackson-annotations\2.9.0\jackson-annotations-2.9.0.jar;C:\Users\Kane\.m2\repository\com\fasterxml\jackson\core\jackson-core\2.9.7\jackson-core-2.9.7.jar;C:\Users\Kane\.m2\repository\com\fasterxml\jackson\datatype\jackson-datatype-jdk8\2.9.7\jackson-datatype-jdk8-2.9.7.jar;C:\Users\Kane\.m2\repository\com\fasterxml\jackson\datatype\jackson-datatype-jsr310\2.9.7\jackson-datatype-jsr310-2.9.7.jar;C:\Users\Kane\.m2\repository\com\fasterxml\jackson\module\jackson-module-parameter-names\2.9.7\jackson-module-parameter-names-2.9.7.jar;C:\Users\Kane\.m2\repository\org\springframework\boot\spring-boot-starter-tomcat\2.1.1.RELEASE\spring-boot-starter-tomcat-2.1.1.RELEASE.jar;C:\Users\Kane\.m2\repository\org\apache\tomcat\embed\tomcat-embed-core\9.0.13\tomcat-embed-core-9.0.13.jar;C:\Users\Kane\.m2\repository\org\apache\tomcat\embed\tomcat-embed-el\9.0.13\tomcat-embed-el-9.0.13.jar;C:\Users\Kane\.m2\repository\org\apache\tomcat\embed\tomcat-embed-websocket\9.0.13\tomcat-embed-websocket-9.0.13.jar;C:\Users\Kane\.m2\repository\org\hibernate\validator\hibernate-validator\6.0.13.Final\hibernate-validator-6.0.13.Final.jar;C:\Users\Kane\.m2\repository\javax\validation\validation-api\2.0.1.Final\validation-api-2.0.1.Final.jar;C:\Users\Kane\.m2\repository\org\jboss\logging\jboss-logging\3.3.2.Final\jboss-logging-3.3.2.Final.jar;C:\Users\Kane\.m2\repository\com\fasterxml\classmate\1.4.0\classmate-1.4.0.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-web\5.1.3.RELEASE\spring-web-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-webmvc\5.1.3.RELEASE\spring-webmvc-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-aop\5.1.3.RELEASE\spring-aop-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-expression\5.1.3.RELEASE\spring-expression-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\org\projectlombok\lombok\1.18.4\lombok-1.18.4.jar;C:\Users\Kane\.m2\repository\commons-fileupload\commons-fileupload\1.4\commons-fileupload-1.4.jar;C:\Users\Kane\.m2\repository\commons-io\commons-io\2.2\commons-io-2.2.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-core\5.1.3.RELEASE\spring-core-5.1.3.RELEASE.jar;C:\Users\Kane\.m2\repository\org\springframework\spring-jcl\5.1.3.RELEASE\spring-jcl-5.1.3.RELEASE.jar;C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem\monitor-mailservice\target\classes;C:\Users\Kane\Desktop\SWU\软件工程新技术\monitorsystem\monitor-service\target\classes;C:\Users\Kane\.m2\repository\com\alibaba\boot\dubbo-spring-boot-starter\0.2.0\dubbo-spring-boot-starter-0.2.0.jar;C:\Users\Kane\.m2\repository\com\alibaba\dubbo\2.6.2\dubbo-2.6.2.jar;C:\Users\Kane\.m2\repository\org\javassist\javassist\3.20.0-GA\javassist-3.20.0-GA.jar;C:\Users\Kane\.m2\repository\org\jboss\netty\netty\3.2.5.Final\netty-3.2.5.Final.jar;C:\Users\Kane\.m2\repository\org\apache\curator\curator-framework\2.12.0\curator-framework-2.12.0.jar;C:\Users\Kane\.m2\repository\org\apache\curator\curator-client\2.12.0\curator-client-2.12.0.jar;C:\Users\Kane\.m2\repository\com\google\guava\guava\16.0.1\guava-16.0.1.jar;C:\Users\Kane\.m2\repository\com\alibaba\boot\dubbo-spring-boot-autoconfigure\0.2.0\dubbo-spring-boot-autoconfigure-0.2.0.jar;C:\Users\Kane\.m2\repository\org\apache\zookeeper\zookeeper\3.4.8\zookeeper-3.4.8.jar;C:\Users\Kane\.m2\repository\org\slf4j\slf4j-api\1.7.25\slf4j-api-1.7.25.jar;C:\Users\Kane\.m2\repository\jline\jline\0.9.94\jline-0.9.94.jar;C:\Users\Kane\.m2\repository\io\netty\netty\3.7.0.Final\netty-3.7.0.Final.jar;C:\Users\Kane\.m2\repository\org\apache\skywalking\apm-toolkit-trace\9.0.0\apm-toolkit-trace-9.0.0.jar;C:\Users\Kane\.m2\repository\org\apache\skywalking\apm-toolkit-logback-1.x\9.0.0\apm-toolkit-logback-1.x-9.0.0.jar;C:\Users\Kane\.m2\repository\com\101tec\zkclient\0.10\zkclient-0.10.jar;C:\Users\Kane\Desktop\SWU\env\apache-skywalking-apm-bin\agent\skywalking-agent.jar;C:\Program Files\JetBrains\IntelliJ IDEA 2023.1.3\lib\idea_rt.jar
